word,NumMeanings,NumSenses,SingleWordOrPhrase,transitive_verb,intransitive_verb,adjective,noun,verb,plural_noun,adverb,suffix,interjection,prefix,preposition,abbreviation,NONE_EMPTYLINEINOTHERFILE,conjunction,pronoun,indefinite_article,auxiliary_verb,plural_pronoun,imperative_verb,definite_article
joint_return,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jl_,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bed_of_roses,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facing,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
govern,1,5,singleword.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrought-up,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palm,2,7,singleword.,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_tiger,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wet_one_s_whistle,2,2,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dissolve,1,11,singleword.,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muslin,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaze,3,11,singleword.,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contortionist,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on_the_downgrade,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imperishable,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
self-composed,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eng_,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mollify,1,3,singleword.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gen_,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
witty,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
half-hour,1,4,singleword.,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backache,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resistor,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
love_seat,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onondaga,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hooray,1,3,singleword.,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
antiabortion,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radio_spectrum,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fail-safe,1,5,singleword.,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powwow,1,4,singleword.,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winding_sheet,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safekeeping,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decennial,1,3,singleword.,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
space_station,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Job_Corps,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disinterested,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semirigid,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
determinacy,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fireside,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kilometer,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surcingle,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apiculture,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
straggly,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reticular,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ape,1,5,singleword.,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gastritis,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landing_craft,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biddy,2,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artwork,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moneychanger,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urdu,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crossbones,1,1,singleword.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shilly-shally,1,1,singleword.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subjugate,1,2,singleword.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolinsky,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dissident,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gimp,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marbling,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unprincipled,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
half-sole,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
condenser,1,4,singleword.,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meter-kilogram-second,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superintend,1,2,singleword.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triplicate,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andes,1,1,singleword.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swiss_cheese,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christendom,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castile_soap,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartizan,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
insular,1,4,singleword.,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firkin,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lingual,1,4,singleword.,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
insight,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullman_kitchen,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyxis,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tongue-lashing,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first_strike,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conditioned,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bombardier,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concubine,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adhesive,1,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edward_VII,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shirk,1,2,singleword.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
context,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodes_scholarship,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fecundate,1,2,singleword.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horsetail,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toggery,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
golem,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sighted,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
law_court,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
begonia,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nighttime,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abet,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn_cockle,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siphon,1,4,singleword.,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regiment,1,4,singleword.,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chimerical,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pretext,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
somatomedin,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuberose,2,2,singleword.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stereotypy,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nightwear,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shameful,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finesse,1,3,singleword.,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exactly,1,3,singleword.,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
flexor,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
why_d,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
georgette,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evildoer,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adherent,1,3,singleword.,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
come_home_to_roost,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarinet,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semicircle,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fixed-wing,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duma,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stuck,1,1,singleword.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artillery,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square-rigged,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ball_girl,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
audiophile,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denuclearize,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keepsake,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notion,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tossup,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
throw,1,14,singleword.,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salamander,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flyblown,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fixed_oil,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Jane,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhyme,1,9,singleword.,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ablaze,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flatwork,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
file_clerk,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dove,2,5,singleword.,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nereid,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smolt,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scholasticism,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deck_chair,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
light-emitting_diode,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ex_parte,1,2,phrase.,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gelding,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betta,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ripsnorter,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sang,1,1,singleword.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transcendent,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
look,1,13,singleword.,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stepdaughter,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuller_s_earth,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
envision,1,1,singleword.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retinue,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muscat,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retrovirus,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pya,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panel,1,7,singleword.,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whoever,1,3,singleword.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
knuckle_ball,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dimple,1,4,singleword.,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hyperopia,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polycentrism,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dab,2,7,singleword.,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gentlemen_s_agreement__gentleman_s_agreement_,1,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICC,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
migration,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marx__Karl,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compensatory,1,1,singleword.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ambassador,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beak,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
war,1,5,singleword.,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Security_Council,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abomination,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
floorboard,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ragtime,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
month,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bail,3,11,singleword.,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bush_leaguer,1,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pubes,2,3,singleword.,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goldenseal,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colo_,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
secco,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plumber,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circuitry,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resistless,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog_rose,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bulletin_board,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parameter,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gatefold,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoar,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beguine,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alias,1,2,singleword.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
magnesium,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defense,1,5,singleword.,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vulgar,1,4,singleword.,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not_hold_a_candle_to,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expose,1,6,singleword.,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slept,1,1,singleword.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tale,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
designer,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychic,1,4,singleword.,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
three-wheeler,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
defile,2,8,singleword.,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-fa,1,4,singleword.,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
citizenship,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fool,1,11,singleword.,2,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fatty_acid,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wink_at,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foolery,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFS,1,1,singleword.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tinsel,1,6,singleword.,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zinc_ointment,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinwheel,1,3,singleword.,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magnate,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snare,2,5,singleword.,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,1,1,singleword.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wood_tar,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abide_by,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elope,1,2,singleword.,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wood_ibis,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penny_arcade,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burg,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
critical,1,5,singleword.,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrew,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bairiki,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
give_a_damn,1,1,phrase.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jabberwocky,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inferiority_complex,1,2,phrase.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
est_,1,2,singleword.,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
vinyl,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acrogen,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forgiving,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCP,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stipe,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
precancel,1,2,singleword.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motor_pool,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up-,1,1,singleword.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
syntactics,1,1,singleword.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image,1,9,singleword.,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sump_pump,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bluestocking,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sannyasi,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colorless,1,3,singleword.,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extraterritoriality,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trigger,1,4,singleword.,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eligible,1,2,singleword.,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandala,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
power_dive,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lobe,1,2,singleword.,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_expressionism,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
false_face,1,1,phrase.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cambium,1,1,singleword.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
expostulate,1,1,singleword.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
